proj_code,order_date,order_code,order_code2,cust_code,no_cli,co_obr,de_obr,obra_latitud,obra_longitud,tkt_code,guia,pivot_plant_code,pivot_plant_name,pivot_plant_latitud,pivot_plant_longitud,plant_code,plant_name,plant_latitud,plant_longitud,truck_code,short_prod_descr,delv_qty,descr,to_job_time,on_job_time,begin_unld_time,end_unld_time,to_plant_time,at_plant_time,tiempo_a_obra,tiempo_espera,tiempo_vaciado,tiempo_salida,tiempo_a_planta,order_qty,start_time,frecuencia,prod_code,truck_type,load_num,tamaño_de_carga,sched_num
243813,2021-03-07 00:00:00,34,34,9683,HERMANOS ROMÁN S.L.L.,PU12,EDIFICIO ALAMEDA AMADA ROLDAN,-11.975487869458574,-77.13437431752703,2758414,416-2758414,ATE,Planta Ate,-12.043333,-76.898056,ATE,Planta Ate,-12.043333,-76.898056,511,1210N57B,7.0,Viga,2021-03-07 10:40:00,2021-03-07 11:39:13,2021-03-07 12:47:45,2021-03-07 12:57:30,2021-03-07 13:02:39,2021-03-07 14:08:01,59.2,68.5,9.8,5.2,65.4,39.7,2021-03-07 10:00:00,20,125069,C10,3,7,1
243813,2021-03-07 00:00:00,34,34,9683,HERMANOS ROMÁN S.L.L.,PU12,EDIFICIO ALAMEDA AMADA ROLDAN,-11.975487869458574,-77.13437431752703,2066857,404-2066857,ATE,Planta Ate,-12.043333,-76.898056,ATE,Planta Ate,-12.043333,-76.898056,777,1210N57B,7.0,Viga,2021-03-07 11:00:00,2021-03-07 12:08:19,2021-03-07 14:00:11,2021-03-07 14:16:43,2021-03-07 14:18:07,2021-03-07 15:17:43,68.3,111.9,16.5,1.4,59.6,39.7,2021-03-07 10:00:00,20,125069,C7,4,7,1
243813,2021-03-07 00:00:00,34,34,9683,HERMANOS ROMÁN S.L.L.,PU12,EDIFICIO ALAMEDA AMADA ROLDAN,-11.975487869458574,-77.13437431752703,2672687,423-2672687,ATE,Planta Ate,-12.043333,-76.898056,ATE,Planta Ate,-12.043333,-76.898056,873,1210N57B,7.0,Viga,2021-03-07 11:20:00,2021-03-07 12:33:25,2021-03-07 13:44:13,2021-03-07 13:56:57,2021-03-07 13:59:34,2021-03-07 14:55:56,73.4,70.8,12.7,2.6,56.4,39.7,2021-03-07 10:00:00,20,125069,C10,5,7,1
243813,2021-03-07 00:00:00,34,34,9683,HERMANOS ROMÁN S.L.L.,PU12,EDIFICIO ALAMEDA AMADA ROLDAN,-11.975487869458574,-77.13437431752703,2715894,441-2715894,ATE,Planta Ate,-12.043333,-76.898056,ATE,Planta Ate,-12.043333,-76.898056,838,1210N57B,4.7,Viga,2021-03-07 11:40:00,2021-03-07 12:53:37,2021-03-07 13:50:59,2021-03-07 14:06:41,2021-03-07 14:15:51,2021-03-07 15:21:13,73.6,57.4,15.7,9.2,65.4,39.7,2021-03-07 10:00:00,20,125069,C8,6,7,1
233748,2021-05-26 00:00:00,35,35,14142,AMOR TERRÓN VERDÚ S.COM.,PU99,EDIFICIO PASEO SARA ROCAMORA,-12.221878151718906,-77.03933144770312,2792911,429-2792911,ATE,Planta Ate,-12.043333,-76.898056,ATE,Planta Ate,-12.043333,-76.898056,511,1175N47B,8.0,Zapata,2021-05-26 08:00:00,2021-05-26 09:14:29,2021-05-26 10:13:27,2021-05-26 10:26:06,2021-05-26 10:35:55,2021-05-26 11:59:09,74.5,59.0,12.7,9.8,83.2,48.5,2021-05-26 08:00:00,20,124850,C9,1,8,1
233748,2021-05-26 00:00:00,35,35,14142,AMOR TERRÓN VERDÚ S.COM.,PU99,EDIFICIO PASEO SARA ROCAMORA,-12.221878151718906,-77.03933144770312,2362974,412-2362974,ATE,Planta Ate,-12.043333,-76.898056,ATE,Planta Ate,-12.043333,-76.898056,579,1175N47B,8.0,Zapata,2021-05-26 08:20:00,2021-05-26 09:24:54,2021-05-26 10:46:34,2021-05-26 11:04:29,2021-05-26 11:12:54,2021-05-26 12:06:22,64.9,81.7,17.9,8.4,53.5,48.5,2021-05-26 08:00:00,20,124850,C9,2,8,1
233748,2021-05-26 00:00:00,35,35,14142,AMOR TERRÓN VERDÚ S.COM.,PU99,EDIFICIO PASEO SARA ROCAMORA,-12.221878151718906,-77.03933144770312,2803265,413-2803265,ATE,Planta Ate,-12.043333,-76.898056,ATE,Planta Ate,-12.043333,-76.898056,508,1175N47B,8.0,Zapata,2021-05-26 08:40:00,2021-05-26 09:52:49,2021-05-26 11:41:35,2021-05-26 11:54:03,2021-05-26 12:02:20,2021-05-26 13:08:35,72.8,108.8,12.5,8.3,66.2,48.5,2021-05-26 08:00:00,20,124850,C8,3,8,1
233748,2021-05-26 00:00:00,35,35,14142,AMOR TERRÓN VERDÚ S.COM.,PU99,EDIFICIO PASEO SARA ROCAMORA,-12.221878151718906,-77.03933144770312,2256622,425-2256622,ATE,Planta Ate,-12.043333,-76.898056,ATE,Planta Ate,-12.043333,-76.898056,879,1175N47B,8.0,Zapata,2021-05-26 09:00:00,2021-05-26 09:46:43,2021-05-26 11:15:49,2021-05-26 11:32:37,2021-05-26 11:39:40,2021-05-26 12:32:45,46.7,89.1,16.8,7.0,53.1,48.5,2021-05-26 08:00:00,20,124850,C7,4,8,1
233748,2021-05-26 00:00:00,35,35,14142,AMOR TERRÓN VERDÚ S.COM.,PU99,EDIFICIO PASEO SARA ROCAMORA,-12.221878151718906,-77.03933144770312,2303314,436-2303314,ATE,Planta Ate,-12.043333,-76.898056,ATE,Planta Ate,-12.043333,-76.898056,619,1175N47B,8.0,Zapata,2021-05-26 09:20:00,2021-05-26 10:17:52,2021-05-26 11:38:50,2021-05-26 11:59:38,2021-05-26 12:07:38,2021-05-26 12:52:12,57.9,81.0,20.8,8.0,44.6,48.5,2021-05-26 08:00:00,20,124850,C9,5,8,1
233748,2021-05-26 00:00:00,35,35,14142,AMOR TERRÓN VERDÚ S.COM.,PU99,EDIFICIO PASEO SARA ROCAMORA,-12.221878151718906,-77.03933144770312,2692282,426-2692282,ATE,Planta Ate,-12.043333,-76.898056,ATE,Planta Ate,-12.043333,-76.898056,766,1175N47B,8.0,Zapata,2021-05-26 09:40:00,2021-05-26 10:42:38,2021-05-26 12:23:31,2021-05-26 12:38:41,2021-05-26 12:42:24,2021-05-26 13:30:45,62.6,100.9,15.2,3.7,48.3,48.5,2021-05-26 08:00:00,20,124850,C8,6,8,1
233748,2021-05-26 00:00:00,35,35,14142,AMOR TERRÓN VERDÚ S.COM.,PU99,EDIFICIO PASEO SARA ROCAMORA,-12.221878151718906,-77.03933144770312,2656401,435-2656401,ATE,Planta Ate,-12.043333,-76.898056,ATE,Planta Ate,-12.043333,-76.898056,847,1175N47B,0.5,Zapata,2021-05-26 10:00:00,2021-05-26 10:53:43,2021-05-26 11:02:52,2021-05-26 11:11:11,2021-05-26 11:20:07,2021-05-26 12:22:12,53.7,9.1,8.3,8.9,62.1,48.5,2021-05-26 08:00:00,20,124850,C10,7,8,1
242298,2021-04-13 00:00:00,36,36,13498,REYES AMORES MARTÍN S.L.,OW85,EDIFICIO PASADIZO CELIA GALLARDO,-12.00469279203351,-76.96182728131969,2428090,424-2428090,VSM,Planta Villa El Salvador,-12.210833,-76.941111,VSM,Planta Villa El Salvador,-12.210833,-76.941111,576,1210N67B,7.0,Escalera,2021-04-13 16:00:00,2021-04-13 16:52:44,2021-04-13 18:29:14,2021-04-13 18:43:11,2021-04-13 18:48:55,2021-04-13 19:44:12,52.7,96.5,14.0,5.7,55.3,41.4,2021-04-13 16:00:00,45,124993,C9,1,7,1
242298,2021-04-13 00:00:00,36,36,13498,REYES AMORES MARTÍN S.L.,OW85,EDIFICIO PASADIZO CELIA GALLARDO,-12.00469279203351,-76.96182728131969,2151363,435-2151363,VSM,Planta Villa El Salvador,-12.210833,-76.941111,VSM,Planta Villa El Salvador,-12.210833,-76.941111,737,1210N67B,7.0,Escalera,2021-04-13 16:45:00,2021-04-13 17:32:55,2021-04-13 18:53:37,2021-04-13 19:05:45,2021-04-13 19:08:46,2021-04-13 20:02:52,47.9,80.7,12.1,3.0,54.1,41.4,2021-04-13 16:00:00,45,124993,C7,2,7,1
242298,2021-04-13 00:00:00,36,36,13498,REYES AMORES MARTÍN S.L.,OW85,EDIFICIO PASADIZO CELIA GALLARDO,-12.00469279203351,-76.96182728131969,2346305,428-2346305,VSM,Planta Villa El Salvador,-12.210833,-76.941111,VSM,Planta Villa El Salvador,-12.210833,-76.941111,831,1210N67B,7.0,Escalera,2021-04-13 17:30:00,2021-04-13 18:24:47,2021-04-13 19:27:16,2021-04-13 19:43:09,2021-04-13 19:47:39,2021-04-13 20:32:59,54.8,62.5,15.9,4.5,45.3,41.4,2021-04-13 16:00:00,45,124993,C7,3,7,1
242298,2021-04-13 00:00:00,36,36,13498,REYES AMORES MARTÍN S.L.,OW85,EDIFICIO PASADIZO CELIA GALLARDO,-12.00469279203351,-76.96182728131969,2706396,404-2706396,VSM,Planta Villa El Salvador,-12.210833,-76.941111,VSM,Planta Villa El Salvador,-12.210833,-76.941111,809,1210N67B,7.0,Escalera,2021-04-13 18:15:00,2021-04-13 19:22:49,2021-04-13 19:36:41,2021-04-13 19:55:06,2021-04-13 19:57:49,2021-04-13 20:54:24,67.8,13.9,18.4,2.7,56.6,41.4,2021-04-13 16:00:00,45,124993,C7,4,7,1
242298,2021-04-13 00:00:00,36,36,13498,REYES AMORES MARTÍN S.L.,OW85,EDIFICIO PASADIZO CELIA GALLARDO,-12.00469279203351,-76.96182728131969,2911709,400-2911709,VSM,Planta Villa El Salvador,-12.210833,-76.941111,VSM,Planta Villa El Salvador,-12.210833,-76.941111,670,1210N67B,7.0,Escalera,2021-04-13 19:00:00,2021-04-13 19:48:03,2021-04-13 21:42:18,2021-04-13 22:00:43,2021-04-13 22:06:45,2021-04-13 22:51:54,48.1,114.3,18.4,6.0,45.2,41.4,2021-04-13 16:00:00,45,124993,C9,5,7,1
242298,2021-04-13 00:00:00,36,36,13498,REYES AMORES MARTÍN S.L.,OW85,EDIFICIO PASADIZO CELIA GALLARDO,-12.00469279203351,-76.96182728131969,2958861,425-2958861,VSM,Planta Villa El Salvador,-12.210833,-76.941111,VSM,Planta Villa El Salvador,-12.210833,-76.941111,624,1210N67B,6.4,Escalera,2021-04-13 19:45:00,2021-04-13 20:33:45,2021-04-13 21:02:16,2021-04-13 21:19:42,2021-04-13 21:27:25,2021-04-13 22:19:57,48.8,28.5,17.4,7.7,52.5,41.4,2021-04-13 16:00:00,45,124993,C8,6,7,1
246579,2021-06-16 00:00:00,37,37,18181,HERMANOS ANTÓN S.COOP.,OW63,EDIFICIO GLORIETA DE TERESA SAAVEDRA,-11.938834540954971,-77.11833833880681,2537727,406-2537727,SJ3,Planta San Juan 3,-12.146795,-76.980005,SJ3,Planta San Juan 3,-12.146795,-76.980005,754,1210N57B,8.0,Escalera,2021-06-16 15:00:00,2021-06-16 16:14:33,2021-06-16 17:11:39,2021-06-16 17:29:35,2021-06-16 17:33:49,2021-06-16 18:35:46,74.6,57.1,17.9,4.2,61.9,26.3,2021-06-16 15:00:00,60,125069,C10,1,8,1
246579,2021-06-16 00:00:00,37,37,18181,HERMANOS ANTÓN S.COOP.,OW63,EDIFICIO GLORIETA DE TERESA SAAVEDRA,-11.938834540954971,-77.11833833880681,2328122,436-2328122,SJ3,Planta San Juan 3,-12.146795,-76.980005,SJ3,Planta San Juan 3,-12.146795,-76.980005,711,1210N57B,8.0,Escalera,2021-06-16 16:00:00,2021-06-16 17:15:22,2021-06-16 19:03:44,2021-06-16 19:24:38,2021-06-16 19:28:31,2021-06-16 20:28:56,75.4,108.4,20.9,3.9,60.4,26.3,2021-06-16 15:00:00,60,125069,C7,2,8,1
246579,2021-06-16 00:00:00,37,37,18181,HERMANOS ANTÓN S.COOP.,OW63,EDIFICIO GLORIETA DE TERESA SAAVEDRA,-11.938834540954971,-77.11833833880681,2754987,409-2754987,SJ3,Planta San Juan 3,-12.146795,-76.980005,SJ3,Planta San Juan 3,-12.146795,-76.980005,713,1210N57B,8.0,Escalera,2021-06-16 17:00:00,2021-06-16 18:17:13,2021-06-16 20:08:24,2021-06-16 20:19:36,2021-06-16 20:25:35,2021-06-16 21:42:11,77.2,111.2,11.2,6.0,76.6,26.3,2021-06-16 15:00:00,60,125069,C9,3,8,1
246579,2021-06-16 00:00:00,37,37,18181,HERMANOS ANTÓN S.COOP.,OW63,EDIFICIO GLORIETA DE TERESA SAAVEDRA,-11.938834540954971,-77.11833833880681,2989294,416-2989294,SJ3,Planta San Juan 3,-12.146795,-76.980005,SJ3,Planta San Juan 3,-12.146795,-76.980005,850,1210N57B,2.3,Escalera,2021-06-16 18:00:00,2021-06-16 18:57:10,2021-06-16 19:31:41,2021-06-16 19:38:41,2021-06-16 19:41:54,2021-06-16 20:37:40,57.2,34.5,7.0,3.2,55.8,26.3,2021-06-16 15:00:00,60,125069,C9,4,8,1
245843,2021-05-01 00:00:00,38,38,21272,ALVARADO Y ASOCIADOS S.A.,PL51,EDIFICIO PASAJE DE GRACIELA PAREJA,-11.924143419990333,-76.90078069433281,2192988,433-2192988,VSM,Planta Villa El Salvador,-12.210833,-76.941111,VSM,Planta Villa El Salvador,-12.210833,-76.941111,777,1210N67B,8.0,Columna,2021-05-01 16:00:00,2021-05-01 17:18:56,2021-05-01 19:08:51,2021-05-01 19:24:26,2021-05-01 19:26:42,2021-05-01 20:43:32,78.9,109.9,15.6,2.3,76.8,39.5,2021-05-01 16:00:00,60,124993,C7,1,8,1
245843,2021-05-01 00:00:00,38,38,21272,ALVARADO Y ASOCIADOS S.A.,PL51,EDIFICIO PASAJE DE GRACIELA PAREJA,-11.924143419990333,-76.90078069433281,2144170,404-2144170,VSM,Planta Villa El Salvador,-12.210833,-76.941111,SJN,Planta San Juan,-12.146795,-76.980005,822,1210N67B,8.0,Columna,2021-05-01 17:00:00,2021-05-01 18:14:43,2021-05-01 18:25:52,2021-05-01 18:47:30,2021-05-01 18:48:56,2021-05-01 19:41:29,74.7,11.1,21.6,1.4,52.5,39.5,2021-05-01 16:00:00,60,124993,C8,2,8,1
245843,2021-05-01 00:00:00,38,38,21272,ALVARADO Y ASOCIADOS S.A.,PL51,EDIFICIO PASAJE DE GRACIELA PAREJA,-11.924143419990333,-76.90078069433281,2646467,401-2646467,VSM,Planta Villa El Salvador,-12.210833,-76.941111,SJ3,Planta San Juan 3,-12.146795,-76.980005,747,1210N67B,8.0,Columna,2021-05-01 18:00:00,2021-05-01 18:49:49,2021-05-01 20:05:41,2021-05-01 20:21:32,2021-05-01 20:28:05,2021-05-01 21:19:35,49.8,75.9,15.9,6.6,51.5,39.5,2021-05-01 16:00:00,60,124993,C10,3,8,1
245843,2021-05-01 00:00:00,38,38,21272,ALVARADO Y ASOCIADOS S.A.,PL51,EDIFICIO PASAJE DE GRACIELA PAREJA,-11.924143419990333,-76.90078069433281,2300614,411-2300614,VSM,Planta Villa El Salvador,-12.210833,-76.941111,SJN,Planta San Juan,-12.146795,-76.980005,508,1210N67B,8.0,Columna,2021-05-01 19:00:00,2021-05-01 20:05:30,2021-05-01 21:07:13,2021-05-01 21:18:26,2021-05-01 21:25:56,2021-05-01 22:29:20,65.5,61.7,11.2,7.5,63.4,39.5,2021-05-01 16:00:00,60,124993,C10,4,8,1
245843,2021-05-01 00:00:00,38,38,21272,ALVARADO Y ASOCIADOS S.A.,PL51,EDIFICIO PASAJE DE GRACIELA PAREJA,-11.924143419990333,-76.90078069433281,2371658,405-2371658,VSM,Planta Villa El Salvador,-12.210833,-76.941111,SJN,Planta San Juan,-12.146795,-76.980005,636,1210N67B,7.5,Columna,2021-05-01 20:00:00,2021-05-01 21:17:05,2021-05-01 22:35:44,2021-05-01 22:48:52,2021-05-01 22:55:27,2021-05-01 23:59:09,77.1,78.7,13.1,6.6,63.7,39.5,2021-05-01 16:00:00,60,124993,C10,5,8,1
235958,2021-05-06 00:00:00,39,39,13950,JENNIFER FUSTER QUINTANILLA S.L.,PL43,EDIFICIO ALAMEDA JOSE FRANCISCO SASTRE,-12.179830578417858,-76.88590400607252,2685491,405-2685491,ATE,Planta Ate,-12.043333,-76.898056,VSM,Planta Villa El Salvador,-12.210833,-76.941111,832,1210N57B,8.0,Zapata,2021-05-06 13:00:00,2021-05-06 13:17:33,2021-05-06 15:46:05,2021-05-06 16:00:01,2021-05-06 16:07:11,2021-05-06 16:26:55,17.6,148.5,13.9,7.2,19.7,11.6,2021-05-06 13:00:00,20,125069,C7,1,8,1
235958,2021-05-06 00:00:00,39,39,13950,JENNIFER FUSTER QUINTANILLA S.L.,PL43,EDIFICIO ALAMEDA JOSE FRANCISCO SASTRE,-12.179830578417858,-76.88590400607252,2524139,436-2524139,ATE,Planta Ate,-12.043333,-76.898056,VSM,Planta Villa El Salvador,-12.210833,-76.941111,722,1210N57B,3.6,Zapata,2021-05-06 13:20:00,2021-05-06 13:31:59,2021-05-06 14:54:53,2021-05-06 14:59:53,2021-05-06 15:00:58,2021-05-06 15:10:58,12.0,82.9,5.0,1.1,10.0,11.6,2021-05-06 13:00:00,20,125069,C9,2,8,1
246083,2021-04-26 00:00:00,40,40,7565,INDUSTRIAS GLOBALES S.L.,OW47,EDIFICIO VIA DE ÁMBAR CARBONELL,-12.239201799763734,-76.94246385341144,2969051,434-2969051,SJN,Planta San Juan,-12.146795,-76.980005,SJN,Planta San Juan,-12.146795,-76.980005,538,1210N57B,10.0,Escalera,2021-04-26 12:00:00,2021-04-26 12:19:01,2021-04-26 14:34:12,2021-04-26 14:58:12,2021-04-26 15:04:18,2021-04-26 15:20:12,19.0,135.2,24.0,6.1,15.9,31.2,2021-04-26 12:00:00,45,125069,C9,1,10,1
246083,2021-04-26 00:00:00,40,40,7565,INDUSTRIAS GLOBALES S.L.,OW47,EDIFICIO VIA DE ÁMBAR CARBONELL,-12.239201799763734,-76.94246385341144,2151195,404-2151195,SJN,Planta San Juan,-12.146795,-76.980005,CAL,Planta Callao,-12.066667,-77.15,885,1210N57B,10.0,Escalera,2021-04-26 12:45:00,2021-04-26 13:58:13,2021-04-26 14:25:07,2021-04-26 14:51:10,2021-04-26 14:52:19,2021-04-26 15:51:09,73.2,26.9,26.1,1.1,58.8,31.2,2021-04-26 12:00:00,45,125069,C10,2,10,1
246083,2021-04-26 00:00:00,40,40,7565,INDUSTRIAS GLOBALES S.L.,OW47,EDIFICIO VIA DE ÁMBAR CARBONELL,-12.239201799763734,-76.94246385341144,2347843,450-2347843,SJN,Planta San Juan,-12.146795,-76.980005,ATE,Planta Ate,-12.043333,-76.898056,696,1210N57B,10.0,Escalera,2021-04-26 13:30:00,2021-04-26 14:15:13,2021-04-26 14:51:17,2021-04-26 15:17:08,2021-04-26 15:21:39,2021-04-26 16:13:35,45.2,36.1,25.9,4.5,51.9,31.2,2021-04-26 12:00:00,45,125069,C8,3,10,1
246083,2021-04-26 00:00:00,40,40,7565,INDUSTRIAS GLOBALES S.L.,OW47,EDIFICIO VIA DE ÁMBAR CARBONELL,-12.239201799763734,-76.94246385341144,2357137,449-2357137,SJN,Planta San Juan,-12.146795,-76.980005,SJN,Planta San Juan,-12.146795,-76.980005,809,1210N57B,1.2,Escalera,2021-04-26 14:15:00,2021-04-26 14:42:09,2021-04-26 17:08:18,2021-04-26 17:13:18,2021-04-26 17:18:14,2021-04-26 17:48:37,27.2,146.1,5.0,4.9,30.4,31.2,2021-04-26 12:00:00,45,125069,C10,4,10,1
238877,2021-03-21 00:00:00,41,41,15237,MANUFACTURAS IKZZ S.A.,OV25,EDIFICIO CALLE MILAGROS COSTA,-11.989357834336964,-77.0553356167982,2452825,405-2452825,ATE,Planta Ate,-12.043333,-76.898056,ATE,Planta Ate,-12.043333,-76.898056,595,1175N47B,8.0,Escalera,2021-03-21 14:00:00,2021-03-21 14:33:12,2021-03-21 17:02:05,2021-03-21 17:19:28,2021-03-21 17:23:40,2021-03-21 18:02:32,33.2,148.9,17.4,4.2,38.9,17.1,2021-03-21 14:00:00,30,124850,C10,1,8,1
238877,2021-03-21 00:00:00,41,41,15237,MANUFACTURAS IKZZ S.A.,OV25,EDIFICIO CALLE MILAGROS COSTA,-11.989357834336964,-77.0553356167982,2398458,447-2398458,ATE,Planta Ate,-12.043333,-76.898056,ATE,Planta Ate,-12.043333,-76.898056,864,1175N47B,8.0,Escalera,2021-03-21 14:30:00,2021-03-21 15:18:10,2021-03-21 16:02:28,2021-03-21 16:16:41,2021-03-21 16:18:20,2021-03-21 16:58:31,48.2,44.3,14.2,1.7,40.2,17.1,2021-03-21 14:00:00,30,124850,C8,2,8,1
238877,2021-03-21 00:00:00,41,41,15237,MANUFACTURAS IKZZ S.A.,OV25,EDIFICIO CALLE MILAGROS COSTA,-11.989357834336964,-77.0553356167982,2798329,408-2798329,ATE,Planta Ate,-12.043333,-76.898056,ATE,Planta Ate,-12.043333,-76.898056,638,1175N47B,1.1,Escalera,2021-03-21 15:00:00,2021-03-21 15:36:41,2021-03-21 16:30:48,2021-03-21 16:35:48,2021-03-21 16:45:17,2021-03-21 17:19:08,36.7,54.1,5.0,9.5,33.8,17.1,2021-03-21 14:00:00,30,124850,C7,3,8,1
233294,2021-02-20 00:00:00,42,42,16707,AMOR VIZCAÍNO IBAÑEZ S.A.T.,OV56,EDIFICIO PLAZA DE MARÍA DOLORES RODA,-12.260279228157298,-77.14575548982319,2097584,424-2097584,SJN,Planta San Juan,-12.146795,-76.980005,SJN,Planta San Juan,-12.146795,-76.980005,805,1175N47B,7.0,Viga,2021-02-20 15:00:00,2021-02-20 15:48:40,2021-02-20 17:11:52,2021-02-20 17:26:10,2021-02-20 17:27:25,2021-02-20 18:10:05,48.7,83.2,14.3,1.2,42.7,48.9,2021-02-20 15:00:00,45,124850,C9,1,7,1
233294,2021-02-20 00:00:00,42,42,16707,AMOR VIZCAÍNO IBAÑEZ S.A.T.,OV56,EDIFICIO PLAZA DE MARÍA DOLORES RODA,-12.260279228157298,-77.14575548982319,2254533,443-2254533,SJN,Planta San Juan,-12.146795,-76.980005,SJN,Planta San Juan,-12.146795,-76.980005,792,1175N47B,7.0,Viga,2021-02-20 15:45:00,2021-02-20 16:20:34,2021-02-20 17:22:38,2021-02-20 17:41:46,2021-02-20 17:49:17,2021-02-20 18:24:08,35.6,62.1,19.1,7.5,34.9,48.9,2021-02-20 15:00:00,45,124850,C8,2,7,1
233294,2021-02-20 00:00:00,42,42,16707,AMOR VIZCAÍNO IBAÑEZ S.A.T.,OV56,EDIFICIO PLAZA DE MARÍA DOLORES RODA,-12.260279228157298,-77.14575548982319,2455791,419-2455791,SJN,Planta San Juan,-12.146795,-76.980005,SJN,Planta San Juan,-12.146795,-76.980005,641,1175N47B,7.0,Viga,2021-02-20 16:30:00,2021-02-20 17:16:37,2021-02-20 17:37:27,2021-02-20 17:50:21,2021-02-20 17:55:48,2021-02-20 18:29:54,46.6,20.8,12.9,5.4,34.1,48.9,2021-02-20 15:00:00,45,124850,C10,3,7,1
233294,2021-02-20 00:00:00,42,42,16707,AMOR VIZCAÍNO IBAÑEZ S.A.T.,OV56,EDIFICIO PLAZA DE MARÍA DOLORES RODA,-12.260279228157298,-77.14575548982319,2622651,429-2622651,SJN,Planta San Juan,-12.146795,-76.980005,SJN,Planta San Juan,-12.146795,-76.980005,815,1175N47B,7.0,Viga,2021-02-20 17:15:00,2021-02-20 18:04:43,2021-02-20 18:16:16,2021-02-20 18:28:32,2021-02-20 18:31:45,2021-02-20 19:22:06,49.7,11.5,12.3,3.2,50.4,48.9,2021-02-20 15:00:00,45,124850,C8,4,7,1
233294,2021-02-20 00:00:00,42,42,16707,AMOR VIZCAÍNO IBAÑEZ S.A.T.,OV56,EDIFICIO PLAZA DE MARÍA DOLORES RODA,-12.260279228157298,-77.14575548982319,2843135,421-2843135,SJN,Planta San Juan,-12.146795,-76.980005,SJN,Planta San Juan,-12.146795,-76.980005,668,1175N47B,7.0,Viga,2021-02-20 18:00:00,2021-02-20 18:38:24,2021-02-20 19:24:06,2021-02-20 19:45:26,2021-02-20 19:49:26,2021-02-20 20:28:14,38.4,45.7,21.3,4.0,38.8,48.9,2021-02-20 15:00:00,45,124850,C10,5,7,1
233294,2021-02-20 00:00:00,42,42,16707,AMOR VIZCAÍNO IBAÑEZ S.A.T.,OV56,EDIFICIO PLAZA DE MARÍA DOLORES RODA,-12.260279228157298,-77.14575548982319,2632512,430-2632512,SJN,Planta San Juan,-12.146795,-76.980005,SJN,Planta San Juan,-12.146795,-76.980005,855,1175N47B,7.0,Viga,2021-02-20 18:45:00,2021-02-20 19:33:07,2021-02-20 21:36:39,2021-02-20 21:54:06,2021-02-20 22:00:27,2021-02-20 22:41:22,48.1,123.5,17.5,6.3,40.9,48.9,2021-02-20 15:00:00,45,124850,C8,6,7,1
233294,2021-02-20 00:00:00,42,42,16707,AMOR VIZCAÍNO IBAÑEZ S.A.T.,OV56,EDIFICIO PLAZA DE MARÍA DOLORES RODA,-12.260279228157298,-77.14575548982319,2514858,420-2514858,SJN,Planta San Juan,-12.146795,-76.980005,SJN,Planta San Juan,-12.146795,-76.980005,794,1175N47B,6.9,Viga,2021-02-20 19:30:00,2021-02-20 20:14:37,2021-02-20 22:39:18,2021-02-20 23:00:42,2021-02-20 23:04:19,2021-02-20 23:51:04,44.6,144.7,21.4,3.6,46.7,48.9,2021-02-20 15:00:00,45,124850,C8,7,7,1
233361,2021-01-05 00:00:00,43,43,16317,CARBAJO Y LEAL S.COM.,PU71,EDIFICIO PASADIZO AMADA BAUZÀ,-12.129765600931995,-77.09469089888297,2188667,446-2188667,VSM,Planta Villa El Salvador,-12.210833,-76.941111,VSM,Planta Villa El Salvador,-12.210833,-76.941111,849,1210N67B,7.0,Columna,2021-01-05 13:00:00,2021-01-05 13:51:13,2021-01-05 14:45:58,2021-01-05 15:07:05,2021-01-05 15:09:53,2021-01-05 16:11:16,51.2,54.8,21.1,2.8,61.4,42.5,2021-01-05 13:00:00,60,124993,C7,1,7,1
233361,2021-01-05 00:00:00,43,43,16317,CARBAJO Y LEAL S.COM.,PU71,EDIFICIO PASADIZO AMADA BAUZÀ,-12.129765600931995,-77.09469089888297,2858747,408-2858747,VSM,Planta Villa El Salvador,-12.210833,-76.941111,VSM,Planta Villa El Salvador,-12.210833,-76.941111,709,1210N67B,7.0,Columna,2021-01-05 14:00:00,2021-01-05 14:41:29,2021-01-05 16:27:44,2021-01-05 16:42:26,2021-01-05 16:46:04,2021-01-05 17:29:29,41.5,106.3,14.7,3.6,43.4,42.5,2021-01-05 13:00:00,60,124993,C10,2,7,1
233361,2021-01-05 00:00:00,43,43,16317,CARBAJO Y LEAL S.COM.,PU71,EDIFICIO PASADIZO AMADA BAUZÀ,-12.129765600931995,-77.09469089888297,2077558,437-2077558,VSM,Planta Villa El Salvador,-12.210833,-76.941111,VSM,Planta Villa El Salvador,-12.210833,-76.941111,729,1210N67B,7.0,Columna,2021-01-05 15:00:00,2021-01-05 15:46:38,2021-01-05 16:22:56,2021-01-05 16:40:30,2021-01-05 16:47:56,2021-01-05 17:38:59,46.6,36.3,17.6,7.4,51.1,42.5,2021-01-05 13:00:00,60,124993,C10,3,7,1
233361,2021-01-05 00:00:00,43,43,16317,CARBAJO Y LEAL S.COM.,PU71,EDIFICIO PASADIZO AMADA BAUZÀ,-12.129765600931995,-77.09469089888297,2829130,406-2829130,VSM,Planta Villa El Salvador,-12.210833,-76.941111,VSM,Planta Villa El Salvador,-12.210833,-76.941111,684,1210N67B,7.0,Columna,2021-01-05 16:00:00,2021-01-05 16:39:39,2021-01-05 17:55:39,2021-01-05 18:16:37,2021-01-05 18:23:50,2021-01-05 19:02:23,39.7,76.0,21.0,7.2,38.5,42.5,2021-01-05 13:00:00,60,124993,C7,4,7,1
